"id","","","RIL_1","RIL_103","RIL_104","RIL_113","RIL_115","RIL_12","RIL_123","RIL_124","RIL_131","RIL_136","RIL_143","RIL_146","RIL_147","RIL_15","RIL_150","RIL_154","RIL_155","RIL_16","RIL_164","RIL_166","RIL_171","RIL_174","RIL_175","RIL_176","RIL_182","RIL_183","RIL_184","RIL_187","RIL_190","RIL_193","RIL_198","RIL_199","RIL_2","RIL_201","RIL_204","RIL_205","RIL_206","RIL_207","RIL_208","RIL_21","RIL_211","RIL_212","RIL_213","RIL_215","RIL_222","RIL_223","RIL_225","RIL_228","RIL_229","RIL_23","RIL_232","RIL_234","RIL_235","RIL_240","RIL_242","RIL_243","RIL_248","RIL_25","RIL_250","RIL_251","RIL_253","RIL_255","RIL_256","RIL_259","RIL_264","RIL_265","RIL_267","RIL_268","RIL_270","RIL_277","RIL_281","RIL_282","RIL_284","RIL_285","RIL_288","RIL_289","RIL_290","RIL_294","RIL_30","RIL_300","RIL_301","RIL_303","RIL_308","RIL_31","RIL_311","RIL_318","RIL_325","RIL_329","RIL_332","RIL_337","RIL_339","RIL_340","RIL_341","RIL_344","RIL_346","RIL_347","RIL_353","RIL_354","RIL_355","RIL_357","RIL_359","RIL_36","RIL_360","RIL_363","RIL_373","RIL_376","RIL_380","RIL_39","RIL_42","RIL_46","RIL_53","RIL_60","RIL_63","RIL_65","RIL_66","RIL_69","RIL_7","RIL_70","RIL_73","RIL_76","RIL_80","RIL_89","RIL_9","RIL_93"
"A10x5882845","A10",5.882845,"AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","BB","BB","AA","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","BB","AA","AA","BB","AA","AA","BB","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","AA","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB"
"A10x6123804","A10",6.123804,"AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","AA","AA","AA","AA","BB","AA","AA","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","BB","BB","AA","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","BB","AA","AA","BB","AA","AA","BB","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","AA","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB"
"A10x6430440","A10",6.43044,"AA","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","BB","BB","AA","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","BB","AA","AA","BB","AA","AA","BB","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","AA","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB"
"A10x6527627","A10",6.527627,"AA","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","BB","BB","AA","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","BB","AA","AA","BB","AA","AA","BB","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","AA","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB"
"A10x6626061","A10",6.626061,"AA","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","BB","BB","AA","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","BB","AA","AA","BB","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","AA","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB"
"A10x6937636","A10",6.937636,"AA","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","BB","BB","BB","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","BB","AA","AA","BB","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","AA","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB"
"A10x7019047","A10",7.019047,"AA","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","BB","BB","BB","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","BB","AA","AA","BB","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB"
"A10x7066041","A10",7.066041,"AA","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","BB","BB","BB","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB"
"A10x7116906","A10",7.116906,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","BB","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","BB","BB","BB","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","AA","AA","AA","BB","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB"
"A10x7124005","A10",7.124005,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","BB","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","AA","AA","AA","BB","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB"
"A10x7207245","A10",7.207245,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","AA","AA","AA","BB","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB"
"A10x7375469","A10",7.375469,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","AA","AA","AA","BB","AA","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB"
"A10x7420243","A10",7.420243,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","AA","AA","AA","BB","AA","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x7547315","A10",7.547315,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","AA","AA","AA","BB","AA","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x7550539","A10",7.550539,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","AA","AA","AA","BB","AA","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x7761819","A10",7.761819,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","AA","AA","AA","BB","AA","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x7916185","A10",7.916185,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x8046388","A10",8.046388,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x8155487","A10",8.155487,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x8358832","A10",8.358832,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x8389022","A10",8.389022,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","AA","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x8402085","A10",8.402085,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x8448374","A10",8.448374,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x8474047","A10",8.474047,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","AA","BB","BB","BB","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x8641670","A10",8.64167,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","AA","BB","BB","BB","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x8774086","A10",8.774086,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","AA","BB","BB","BB","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x8912594","A10",8.912594,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","AA","BB","BB","BB","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x8935010","A10",8.93501,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x9126825","A10",9.126825,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","AA","AA","AA","BB","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x9187380","A10",9.18738,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","AA","AA","AA","BB","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x9377221","A10",9.377221,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","AA","AA","AA","BB","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x9620339","A10",9.620339,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","AA","AA","AA","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","AA","AA","AA","BB","AA","BB","BB","BB","AA","BB","AA","AA","BB","BB","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
"A10x9834804","A10",9.834804,"AA","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","AA","AA","AA","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","BB","AA","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","AA","AA","BB","AA","AA","AA","AA","BB","AA","BB","BB","BB","AA","BB","AA","AA","BB","BB","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB"
